package,import_name,layer,framework,down_pkgs,gh_downstream,woc_downstream,comb_downstream
timst,timst,3,pytorch,0,0,1,1
timst,timst,2,pytorch,0,0,1,1
mogptk,mogptk,2,pytorch,0,0,2,2
relevanceai-vectorops,,2,pytorch,0,0,0,0
relevanceai-vectorops,,3,pytorch,0,0,0,0
rtdl,,2,pytorch,0,0,0,0
mask-recognition,mask_recognition,4,pytorch,0,0,0,0
senti-c,senti_c,2,pytorch,0,0,0,0
posecamera,posecamera,2,pytorch,0,4,1,5
posecamera,posecamera,3,pytorch,0,4,1,5
info-nce-pytorch,info_nce,2,pytorch,0,0,0,0
argos-tracker,argos_track,3,pytorch,0,0,0,0
argos-tracker,argos_track,2,pytorch,0,0,0,0
singa-easy,singa_easy,3,pytorch,0,0,1,1
singa-easy,singa_easy,2,pytorch,0,0,1,1
autodl,autodl,2,pytorch,0,0,5,5
sent2vec,sent2vec,2,pytorch,1,44,157,191
homura-core,homura,2,pytorch,0,1,80,81
homura-core,homura,3,pytorch,0,1,80,81
sonorus,sonorus,2,pytorch,0,0,1,1
dextr,dextr,3,pytorch,0,2,18,19
dextr,dextr,2,pytorch,0,2,18,19
pystematic-torch,,3,pytorch,0,0,0,0
pystematic-torch,,2,pytorch,0,0,0,0
nteu-corporate-engine,,2,pytorch,1,0,0,0
nteu-corporate-engine,,3,pytorch,1,0,0,0
nteu-corporate-engine,,4,pytorch,1,0,0,0
torch-model,torch_model,2,pytorch,0,0,89,89
lightSpider,lightspider,3,pytorch,0,0,2,2
ivadomed,ivadomed,3,pytorch,0,4,3,7
ivadomed,ivadomed,2,pytorch,0,4,3,7
nvflare,nvflare,2,pytorch,0,3,0,3
tankwar,,2,pytorch,0,0,0,0
doctalk,doctalk,3,pytorch,0,0,4,4
doctalk,doctalk,4,pytorch,0,0,4,4
deep-trainer,deep_trainer,2,pytorch,0,0,2,2
torchutils,torchutils,2,pytorch,0,0,35,35
firelight,firelight,2,pytorch,0,0,3,3
torchnlp,,3,pytorch,0,0,0,0
torchnlp,,2,pytorch,0,0,0,0
ocrpack,,3,pytorch,0,0,0,0
grai-One-Vip-profiler,,3,pytorch,0,0,0,0
grai-One-Vip-profiler,,2,pytorch,0,0,0,0
algodata,algodata,3,pytorch,0,0,1,1
gradsflow,,3,pytorch,0,0,0,0
laser-keep-alive,,2,pytorch,0,0,0,0
DeepBlocks,,3,pytorch,0,0,0,0
DeepBlocks,,2,pytorch,0,0,0,0
humpday,humpday,4,pytorch,1,5,1,6
tinder,tinder,3,pytorch,0,2,43,45
tinder,tinder,2,pytorch,0,2,43,45
training-grounds,,2,pytorch,0,0,0,0
siren-pytorch,siren_pytorch,2,pytorch,1,40,4,43
torchlite,torchlite,4,pytorch,1,3,7,8
torchlite,torchlite,2,pytorch,1,3,7,8
torchlite,torchlite,3,pytorch,1,3,7,8
psenet-text-detector,psenet_text_detector,2,pytorch,0,0,1,1
psenet-text-detector,psenet_text_detector,3,pytorch,0,0,1,1
mvlearn,mvlearn,3,pytorch,1,9,4,12
mvlearn,mvlearn,2,pytorch,1,9,4,12
tranfort,,2,pytorch,0,0,0,0
pytorch-wrapper,pytorch_wrapper,2,pytorch,1,3,11,13
table-linker,tl,4,pytorch,0,0,76,76
torch2coreml,torch2coreml,2,pytorch,0,0,5,5
iMIX,imix,3,pytorch,0,0,0,0
iMIX,imix,2,pytorch,0,0,0,0
outlier-hub,outlier_hub,2,pytorch,0,0,2,2
outlier-hub,outlier_hub,3,pytorch,0,0,2,2
trainify,trainify,2,pytorch,0,0,0,0
hcat,hcat,3,pytorch,0,0,47,47
hcat,hcat,2,pytorch,0,0,47,47
torch-baidu-ctc,torch_baidu_ctc,2,pytorch,0,5,26,28
devastator,blaster,2,pytorch,0,0,52,52
udar,udar,3,pytorch,0,0,4,4
hugsvision,hugsvision,3,pytorch,0,0,0,0
hugsvision,hugsvision,2,pytorch,0,0,0,0
fireworks-ml,fireworks,2,pytorch,2,0,140,140
fireworks-ml,fireworks,3,pytorch,2,0,140,140
aitextgenAws,aitextgenAws,3,pytorch,0,0,0,0
aitextgenAws,aitextgenAws,2,pytorch,0,0,0,0
chitra,,3,pytorch,0,0,0,0
boolean-question,boolean_question,3,pytorch,0,0,0,0
boolean-question,boolean_question,2,pytorch,0,0,0,0
powerful-benchmarker,powerful_benchmarker,2,pytorch,0,0,1,1
powerful-benchmarker,powerful_benchmarker,3,pytorch,0,0,1,1
powerful-benchmarker,powerful_benchmarker,4,pytorch,0,0,1,1
auto-LiRPA,auto_LiRPA,3,pytorch,0,0,8,8
auto-LiRPA,auto_LiRPA,2,pytorch,0,0,8,8
iceberg-seals.search,iceberg_seals,3,pytorch,0,0,0,0
iceberg-seals.search,iceberg_seals,2,pytorch,0,0,0,0
rossmann-toolbox,,3,pytorch,0,0,0,0
nn-pruning,nn_pruning,2,pytorch,0,0,3,3
quarks2-fractal,,2,pytorch,0,0,0,0
quarks2-fractal,,3,pytorch,0,0,0,0
ctrl-bench,,3,pytorch,0,0,0,0
ctrl-bench,,2,pytorch,0,0,0,0
hyperconfig,hyperconfig,2,pytorch,0,0,1,1
prototorch-qu,prototorch_qu,3,pytorch,0,0,0,0
forte.stanza,,3,pytorch,0,0,0,0
wk-classify,wcf,3,pytorch,0,0,19,19
wk-classify,wcf,2,pytorch,0,0,19,19
data-science-kit,data_science_kit,3,pytorch,0,0,0,0
asrecognition,,2,pytorch,0,0,0,0
torchswarm,torchswarm,2,pytorch,0,2,0,2
furiosa-sdk-quantizer,furiosa_sdk_quantizer,2,pytorch,1,0,0,0
furiosa-sdk-quantizer,furiosa_sdk_quantizer,3,pytorch,1,0,0,0
pydta-test,,2,pytorch,0,0,0,0
deepecho,deepecho,2,pytorch,2,0,3,3
burrolib,burro,2,pytorch,0,0,3,3
yaaf,yaaf,3,pytorch,0,4,3,6
yaaf,yaaf,2,pytorch,0,4,3,6
torch-layers,torch_layers,2,pytorch,1,0,6,6
jetnet,jetnet,2,pytorch,0,0,3,3
trphysx,trphysx,2,pytorch,0,0,1,1
npvcc2016,,3,pytorch,0,0,0,0
npvcc2016,,2,pytorch,0,0,0,0
causalnex,causalnex,3,pytorch,2,26,18,43
causalnex,causalnex,2,pytorch,2,26,18,43
axie,,2,pytorch,0,0,0,0
cell-tools,cell_tools,2,pytorch,0,0,61,61
cell-tools,cell_tools,3,pytorch,0,0,61,61
lm-scorer,,2,pytorch,0,0,0,0
torch-dreams,torch_dreams,3,pytorch,0,2,4,5
torch-dreams,torch_dreams,2,pytorch,0,2,4,5
rembg-greenscreen,,2,pytorch,0,0,0,0
rembg-greenscreen,,3,pytorch,0,0,0,0
torch-optimizer,torch_optimizer,3,pytorch,18,360,180,491
torch-optimizer,torch_optimizer,2,pytorch,18,360,180,491
ocrj,ocrj,3,pytorch,0,0,0,0
ocrj,ocrj,2,pytorch,0,0,0,0
torchplus,torchplus,2,pytorch,2,0,67,67
ner-anonymizer,ner_anonymizer,3,pytorch,0,0,0,0
ner-anonymizer,ner_anonymizer,2,pytorch,0,0,0,0
ABlooper,ABlooper,2,pytorch,0,0,0,0
DeBERTa,DeBERTa,3,pytorch,0,0,2,2
DeBERTa,DeBERTa,2,pytorch,0,0,2,2
democlassi,multitask_rag,3,pytorch,0,0,1,1
democlassi,multitask_rag,2,pytorch,0,0,1,1
artificienlib,artificienlib,2,pytorch,0,0,0,0
artificienlib,artificienlib,3,pytorch,0,0,0,0
PyHessian,pyhessian,2,pytorch,0,1,84,85
rsmlkit,rsmlkit,2,pytorch,0,0,2,2
torchprism,torchprism,2,pytorch,0,0,1,1
torchprism,torchprism,3,pytorch,0,0,1,1
fastdebug,fastdebug,3,pytorch,0,0,0,0
fastdebug,fastdebug,2,pytorch,0,0,0,0
graph4nlp-cu111,,2,pytorch,0,0,0,0
graph4nlp-cu111,,3,pytorch,0,0,0,0
yolox,,3,pytorch,0,7,0,7
yolox,,2,pytorch,0,7,0,7
allRank,allrank,3,pytorch,0,0,5,5
allRank,allrank,2,pytorch,0,0,5,5
openspeech-core,openspeech,3,pytorch,0,0,0,0
openspeech-core,openspeech,2,pytorch,0,0,0,0
trojai-rl,trojai_rl,2,pytorch,0,0,1,1
Orange3-Network-zh,,3,pytorch,0,8,0,8
odious,odious,5,pytorch,0,0,1,1
dingeditranslate-custom,,4,pytorch,0,0,0,0
karas,karas,2,pytorch,0,0,4,4
byol-pytorch,byol_pytorch,2,pytorch,1,16,10,25
byol-pytorch,byol_pytorch,3,pytorch,1,16,10,25
seqtolang,seqtolang,2,pytorch,0,1,1,2
simpleRL,SimpleRL,2,pytorch,0,0,0,0
lhotse,lhotse,2,pytorch,0,0,2,2
lhotse,lhotse,3,pytorch,0,0,2,2
OpenNMT-py,onmt,3,pytorch,5,97,655,726
OpenNMT-py,onmt,2,pytorch,5,97,655,726
ycimpute,ycimpute,2,pytorch,1,6,9,14
adaptnlp,adaptnlp,2,pytorch,0,0,8,8
adaptnlp,adaptnlp,3,pytorch,0,0,8,8
DeepSplines,,2,pytorch,0,0,0,0
DeepSplines,,3,pytorch,0,0,0,0
yolov5evaluator,,2,pytorch,0,0,0,0
yolov5evaluator,,3,pytorch,0,0,0,0
scArches,scarches,2,pytorch,0,1,5,6
scArches,scarches,3,pytorch,0,1,5,6
monk-cls-test2,,3,pytorch,0,0,0,0
monk-cls-test2,,2,pytorch,0,0,0,0
yolov7,yolov7,3,pytorch,0,0,0,0
brook,brook,2,pytorch,0,0,7,7
jammy,,3,pytorch,0,0,0,0
jammy,,2,pytorch,0,0,0,0
murre,murre,3,pytorch,0,1,2,2
icevision,icevision,2,pytorch,2,0,11,11
icevision,icevision,3,pytorch,2,0,11,11
piespro,PiesPro,2,pytorch,0,0,0,0
hd-gliomouse,hd_gliomouse,3,pytorch,0,0,1,1
hd-gliomouse,hd_gliomouse,2,pytorch,0,0,1,1
detoxify,detoxify,2,pytorch,1,30,5,33
sonosco,sonosco,2,pytorch,0,1,1,2
sonosco,sonosco,3,pytorch,0,1,1,2
paxlib,pax,2,pytorch,0,0,62,62
noah-vega,vega,3,pytorch,0,0,59,59
noah-vega,vega,2,pytorch,0,0,59,59
textkit-learn,tklearn,2,pytorch,0,0,4,4
textkit-learn,tklearn,3,pytorch,0,0,4,4
pycroscopy,pycroscopy,2,pytorch,0,0,21,21
acd,acd,2,pytorch,0,4,13,16
pytorch-toolbelt,pytorch_toolbelt,2,pytorch,4,0,113,113
pytorch-toolbelt,pytorch_toolbelt,3,pytorch,4,0,113,113
kaldifeat,kaldifeat,2,pytorch,0,0,1,1
vltk,vltk,2,pytorch,0,0,1,1
vltk,vltk,3,pytorch,0,0,1,1
perceiver-model,,3,pytorch,1,0,0,0
perceiver-model,,2,pytorch,1,0,0,0
echoflow,echoflow,2,pytorch,0,0,0,0
deformetrica,deformetrica,2,pytorch,0,0,3,3
deformetrica,deformetrica,3,pytorch,0,0,3,3
integration-tools,integration_tools,3,pytorch,0,0,3,3
integration-tools,integration_tools,2,pytorch,0,0,3,3
easynas,easynas,2,pytorch,0,0,2,2
easynas,easynas,3,pytorch,0,0,2,2
mit-semseg,mit_semseg,2,pytorch,0,0,30,30
mit-semseg,mit_semseg,3,pytorch,0,0,30,30
linformer,linformer,2,pytorch,1,27,9,35
resnet-pytorch,resnet_pytorch,2,pytorch,0,0,10,10
allosaurus,allosaurus,2,pytorch,0,8,1,9
iceberg-penguins.search,iceberg_penguins,3,pytorch,0,0,0,0
iceberg-penguins.search,iceberg_penguins,2,pytorch,0,0,0,0
recsys-slates-dataset,recsys_slates_dataset,3,pytorch,0,0,0,0
recsys-slates-dataset,recsys_slates_dataset,2,pytorch,0,0,0,0
torch-models,torch_models,3,pytorch,0,0,47,47
torch-models,torch_models,2,pytorch,0,0,47,47
pytorch-modules,pytorch_modules,2,pytorch,0,0,4,4
model-compression-777,,2,pytorch,0,0,0,0
anvilrl,,2,pytorch,0,0,0,0
causal-attribution,causal_attribution,2,pytorch,0,0,1,1
torch-audiomentations,torch_audiomentations,3,pytorch,0,37,3,38
torch-audiomentations,torch_audiomentations,2,pytorch,0,37,3,38
grai-profiler-one-vip,,2,pytorch,0,0,0,0
grai-profiler-one-vip,,3,pytorch,0,0,0,0
biome-text,biome,3,pytorch,0,0,44,44
biome-text,biome,2,pytorch,0,0,44,44
toroidal,toroidal,2,pytorch,0,0,1,1
prediction-flow-x,prediction_flow,2,pytorch,0,0,2,2
text-category,text_category,2,pytorch,0,0,1,1
trapper,trapper,3,pytorch,0,2,8,10
john-toolbox,,2,pytorch,0,0,0,0
john-toolbox,,3,pytorch,0,0,0,0
edgify,edgify,3,pytorch,0,0,0,0
edgify,edgify,2,pytorch,0,0,0,0
ai-core,ai_core,2,pytorch,0,0,6,6
ai-core,ai_core,3,pytorch,0,0,6,6
jaffalearn,,3,pytorch,0,0,0,0
jaffalearn,,2,pytorch,0,0,0,0
kronecker-attention-pytorch,kronecker_attention_pytorch,2,pytorch,0,0,0,0
paddleocr-sabhi,,4,pytorch,0,0,0,0
paddleocr-sabhi,,3,pytorch,0,0,0,0
paddleocr-sabhi,,2,pytorch,0,0,0,0
deepsynthbody,deepsynthbody,3,pytorch,0,0,0,0
NeodroidAgent,neodroidagent,3,pytorch,0,0,3,3
NeodroidAgent,neodroidagent,2,pytorch,0,0,3,3
hourglass-transformer-pytorch,hourglass_transformer_pytorch,2,pytorch,0,0,0,0
pytorch3d,pytorch3d,3,pytorch,4,114,150,242
bootleg,bootleg,3,pytorch,1,4,3,7
bootleg,bootleg,2,pytorch,1,4,3,7
gfpgan,gfpgan,3,pytorch,1,32,0,32
gfpgan,gfpgan,2,pytorch,1,32,0,32
uformer-pytorch,uformer_pytorch,2,pytorch,0,1,0,1
olive-oil-ml,oil,3,pytorch,1,0,32,32
olive-oil-ml,oil,2,pytorch,1,0,32,32
torchdata-nightly,,2,pytorch,0,0,0,0
wgangp-pytorch,wgangp_pytorch,2,pytorch,0,0,1,1
PytorchCNNModules,PytorchCNNModules,2,pytorch,0,0,0,0
infery,infery,2,pytorch,0,0,0,0
pyklopp,,3,pytorch,0,0,0,0
pyklopp,,2,pytorch,0,0,0,0
webdataset,webdataset,2,pytorch,6,126,16,137
micronet,micronet,2,pytorch,0,0,6,6
micronet,micronet,3,pytorch,0,0,6,6
deep-leaps,deepleaps,2,pytorch,0,0,0,0
youchoose,youchoose,3,pytorch,0,0,1,1
youchoose,youchoose,2,pytorch,0,0,1,1
fast-bert,fast_bert,2,pytorch,0,0,78,78
fast-bert,fast_bert,3,pytorch,0,0,78,78
limpapat,limpapat,2,pytorch,0,0,0,0
glycowork,glycowork,2,pytorch,0,0,0,0
deep-alignment-pytorch,dan,3,pytorch,0,0,90,90
neural-style,neural_style,3,pytorch,0,0,85,85
neural-style,neural_style,2,pytorch,0,0,85,85
mlgym,ml_gym,3,pytorch,0,0,2,2
mlgym,ml_gym,2,pytorch,0,0,2,2
textflint,textflint,2,pytorch,0,2,0,2
textflint,textflint,3,pytorch,0,2,0,2
headctools,headctools,2,pytorch,0,0,0,0
gr-nlp-toolkit,gr_nlp_toolkit,3,pytorch,0,1,0,1
gr-nlp-toolkit,gr_nlp_toolkit,2,pytorch,0,1,0,1
pynmsnn,pyNM,2,pytorch,0,0,2,2
neurodiffeq,neurodiffeq,2,pytorch,0,2,3,5
atom3d,atom3d,2,pytorch,0,0,2,2
testangle,happy,2,pytorch,0,0,128,128
kirisearch,kiri_search,2,pytorch,0,0,0,0
grb,grb,2,pytorch,0,1,10,10
grb,grb,3,pytorch,0,1,10,10
quadratum,quadratum,2,pytorch,0,0,0,0
quadratum,quadratum,3,pytorch,0,0,0,0
wavencoder,wavencoder,2,pytorch,0,8,0,8
wavencoder,wavencoder,3,pytorch,0,8,0,8
pero-ocr,pero_ocr,2,pytorch,0,0,3,3
pero-ocr,pero_ocr,3,pytorch,0,0,3,3
stoke,stoke,2,pytorch,0,2,2,4
vlpi,vlpi,3,pytorch,1,1,3,3
vlpi,vlpi,2,pytorch,1,1,3,3
classla,classla,2,pytorch,0,0,2,2
bert-sent-encoding,bert_sent_encoding,2,pytorch,0,0,2,2
torchsynth,torchsynth,2,pytorch,0,1,0,1
torchsynth,torchsynth,3,pytorch,0,1,0,1
nam-pytorch,nam_pytorch,2,pytorch,0,0,0,0
model-trainer,,3,pytorch,0,0,0,0
model-trainer,,2,pytorch,0,0,0,0
ocrd-typegroups-classifier,ocrd_typegroups_classifier,2,pytorch,0,0,3,3
ocrd-typegroups-classifier,ocrd_typegroups_classifier,3,pytorch,0,0,3,3
multiobject,multiobject,2,pytorch,0,5,4,6
pytorchjeeves,,3,pytorch,0,0,0,0
pytorchjeeves,,2,pytorch,0,0,0,0
pull-the-pitcher,pull_the_pitcher,2,pytorch,1,0,1,1
pull-the-pitcher,pull_the_pitcher,3,pytorch,1,0,1,1
liver-ct-segmentation-package,liver_ct_segmentation_package,3,pytorch,0,0,0,0
liver-ct-segmentation-package,liver_ct_segmentation_package,2,pytorch,0,0,0,0
tormentor,tormentor,2,pytorch,0,0,2,2
tormentor,tormentor,3,pytorch,0,0,2,2
ilpyt,,2,pytorch,0,0,0,0
mpose2021,,2,pytorch,0,0,0,0
ardent,ardent,2,pytorch,0,0,1,1
modani2x,modani2x,3,pytorch,0,0,0,0
modani2x,modani2x,2,pytorch,0,0,0,0
pydrobert-pytorch,pydrobert,2,pytorch,0,0,9,9
aum,aum,2,pytorch,0,0,5,5
Orange3-Educational-zh,,3,pytorch,0,12,0,12
PartSeg-cellpose,PartSeg_cellpose,3,pytorch,0,0,0,0
autodl-gpu,,2,pytorch,0,0,0,0
autodl-gpu,,3,pytorch,0,0,0,0
fastaudio,fastaudio,3,pytorch,0,0,10,10
cargan,cargan,2,pytorch,0,0,4,4
cargan,cargan,3,pytorch,0,0,4,4
icevision-dashboards,icevision_dashboards,3,pytorch,0,0,0,0
yolo6,yolo6,3,pytorch,0,0,0,0
super-image,,2,pytorch,0,0,0,0
super-image,,3,pytorch,0,0,0,0
deep-daze,deep_daze,3,pytorch,0,27,2,29
deep-daze,deep_daze,2,pytorch,0,27,2,29
vsgan,,2,pytorch,0,0,0,0
FastAudioVisal,,2,pytorch,0,0,0,0
bpnlp,,3,pytorch,0,0,0,0
bpnlp,,4,pytorch,0,0,0,0
bpnlp,,2,pytorch,0,0,0,0
openspeechs,,3,pytorch,0,0,0,0
openspeechs,,2,pytorch,0,0,0,0
leidenmark,leidenmark,5,pytorch,0,0,0,0
torchbearer,torchbearer,2,pytorch,3,50,59,97
torchbearer,torchbearer,3,pytorch,3,50,59,97
geniverse,geniverse,3,pytorch,0,1,0,1
geniverse,geniverse,2,pytorch,0,1,0,1
monk-cpu-test,,3,pytorch,0,0,0,0
monk-cpu-test,,2,pytorch,0,0,0,0
natex,natex,3,pytorch,0,0,1,1
dl-pipeline,dl_pipeline,3,pytorch,0,0,3,3
textattack,textattack,3,pytorch,3,52,21,65
textattack,textattack,2,pytorch,3,52,21,65
intradomain-toolkit,intradomain_toolkit,2,pytorch,0,0,0,0
hearbaseline,hearbaseline,3,pytorch,0,3,0,3
hearbaseline,hearbaseline,2,pytorch,0,3,0,3
wwf,wwf,3,pytorch,1,0,7,7
litecow-models,,2,pytorch,0,0,0,0
frenchnlp,frenchnlp,2,pytorch,0,0,0,0
matatron,,3,pytorch,0,0,0,0
poolformer,poolformer,2,pytorch,0,0,0,0
human-body-prior,human_body_prior,3,pytorch,1,0,32,32
human-body-prior,human_body_prior,2,pytorch,1,0,32,32
Artist-Engineering-Geek,Artist,2,pytorch,0,0,67,67
Artist-Engineering-Geek,Artist,3,pytorch,0,0,67,67
wikifaces,wikifaces,4,pytorch,0,0,1,1
clustermil,clustermil,2,pytorch,0,0,0,0
cycIFAAP,cycIFAAP,3,pytorch,0,0,0,0
summ-eval,summ_eval,3,pytorch,1,0,2,2
auto-feature-extraction,auto_feature_extraction,3,pytorch,0,0,2,2
reflective-listening,reflective_listening,2,pytorch,0,0,0,0
SKTransformer,SKTransformer,2,pytorch,0,0,0,0
memory-transformer-xl,memory_transformer_xl,2,pytorch,2,2,2,4
memory-transformer-xl,memory_transformer_xl,3,pytorch,2,2,2,4
nnpackage,nnpackage,2,pytorch,1,0,0,0
ptgnn,ptgnn,2,pytorch,0,1,5,6
captum,captum,2,pytorch,11,323,170,453
scikit-decide,skdecide,2,pytorch,0,0,4,4
rct-Slime,,2,pytorch,0,0,0,0
nidaba,nidaba,3,pytorch,0,0,2,2
icon-registration,icon_registration,2,pytorch,0,0,0,0
icon-registration,icon_registration,3,pytorch,0,0,0,0
ultimate-utils,uutils,2,pytorch,0,0,8,8
ultimate-utils,uutils,3,pytorch,0,0,8,8
torch-SM3,SM3,2,pytorch,0,0,17,17
labml-helpers,labml_helpers,2,pytorch,2,0,6,6
toposim,,2,pytorch,0,0,0,0
dataqa,dataqa,3,pytorch,0,0,3,3
allennlp-models,allennlp_models,3,pytorch,4,0,104,104
allennlp-models,allennlp_models,2,pytorch,4,0,104,104
kskit,kskit,3,pytorch,1,1,0,1
HackDuck,HackDuck,2,pytorch,0,0,0,0
probeye,probeye,3,pytorch,0,0,0,0
probeye,probeye,2,pytorch,0,0,0,0
pyuul,pyuul,3,pytorch,0,0,2,2
pyuul,pyuul,2,pytorch,0,0,2,2
pycoder,pycoder,2,pytorch,0,0,8,8
D-profiler,,3,pytorch,0,0,0,0
D-profiler,,2,pytorch,0,0,0,0
punctuator-lvl9-inga,,2,pytorch,0,0,0,0
enot-autodl-yandex,,3,pytorch,0,0,0,0
enot-autodl-yandex,,2,pytorch,0,0,0,0
HMOBSTER,mobster,3,pytorch,0,0,1,1
augmentation-engine,filament_augmentation,3,pytorch,0,0,0,0
pysurvival,,2,pytorch,0,0,0,0
neurox,neurox,2,pytorch,0,0,1,1
alpaca-ml,alpaca,3,pytorch,0,2,53,54
alpaca-ml,alpaca,2,pytorch,0,2,53,54
onow,,3,pytorch,0,0,0,0
onow,,2,pytorch,0,0,0,0
fastseg,fastseg,2,pytorch,0,11,3,14
fastseg,fastseg,3,pytorch,0,11,3,14
NIA-image2latex-ver1,,3,pytorch,0,0,0,0
NIA-image2latex-ver1,,2,pytorch,0,0,0,0
relay-transformer,relay_transformer,3,pytorch,0,0,0,0
relay-transformer,relay_transformer,2,pytorch,0,0,0,0
qanom,qanom,2,pytorch,0,0,1,1
pymetheus,pymetheus,2,pytorch,0,0,1,1
LeafNLP,,2,pytorch,0,0,0,0
LeafNLP,,3,pytorch,0,0,0,0
bert-deid,bert_deid,3,pytorch,0,0,1,1
torch-rs,torchrs,2,pytorch,0,0,0,0
torch-rs,torchrs,3,pytorch,0,0,0,0
deeptech,deeptech,3,pytorch,0,0,1,1
deeptech,deeptech,2,pytorch,0,0,1,1
pygmalion,pygmalion,3,pytorch,0,0,9,9
pygmalion,pygmalion,2,pytorch,0,0,9,9
SENDA,SENDA,2,pytorch,0,1,0,1
local-feature-tutorial,local_feature_tutorial,2,pytorch,0,0,0,0
local-feature-tutorial,local_feature_tutorial,3,pytorch,0,0,0,0
seqvec,,3,pytorch,1,0,0,0
seqvec,,2,pytorch,1,0,0,0
pytorch-warmup-scheduler,pytorch_warmup_scheduler,2,pytorch,0,0,0,0
1madana,,2,pytorch,0,0,0,0
obp,obp,2,pytorch,0,15,16,28
featurize-package,ftpkg,3,pytorch,0,0,0,0
featurize-package,ftpkg,2,pytorch,0,0,0,0
torchdiffeq,torchdiffeq,2,pytorch,15,159,287,421
tensorqtl,tensorqtl,2,pytorch,0,0,7,7
nngeometry,nngeometry,2,pytorch,0,1,6,7
etc-ml,,3,pytorch,0,0,0,0
etc-ml,,2,pytorch,0,0,0,0
syft,syft,2,pytorch,1,0,245,245
syft,syft,3,pytorch,1,0,245,245
wess,,2,pytorch,0,0,0,0
richarddwang,,3,pytorch,0,0,0,0
rltrade-test,rltrade,3,pytorch,0,0,0,0
rltrade-test,rltrade,2,pytorch,0,0,0,0
fastrl,fastrl,2,pytorch,0,0,2,2
fastrl,fastrl,3,pytorch,0,0,2,2
pytorch-kfp-components,pytorch_kfp_components,3,pytorch,0,0,0,0
pytorch-kfp-components,pytorch_kfp_components,2,pytorch,0,0,0,0
bertopic,bertopic,2,pytorch,0,77,3,79
pyro-ppl,pyro,2,pytorch,28,0,828,828
rl-replicas,rl_replicas,2,pytorch,0,0,1,1
textgo,textgo,2,pytorch,0,0,0,0
torchxrayvision,torchxrayvision,3,pytorch,0,85,76,140
torchxrayvision,torchxrayvision,2,pytorch,0,85,76,140
pytorch-lantern,,2,pytorch,0,0,0,0
pytorch-lantern,,3,pytorch,0,0,0,0
torchmcubes,,2,pytorch,0,0,0,0
helen,,2,pytorch,0,1,0,1
helen,,3,pytorch,0,1,0,1
odds,odds,2,pytorch,0,1,74,75
mogrifier,mogrifier,2,pytorch,3,4,6,7
ptk-patrickctrf,ptk,3,pytorch,0,0,9,9
ptk-patrickctrf,ptk,2,pytorch,0,0,9,9
wgan-pytorch,wgan_pytorch,2,pytorch,0,0,1,1
denoising-diffusion-pytorch,denoising_diffusion_pytorch,2,pytorch,0,0,1,1
denoising-diffusion-pytorch,denoising_diffusion_pytorch,3,pytorch,0,0,1,1
egnn-pytorch,egnn_pytorch,2,pytorch,2,2,1,3
ai4bharat-transliteration,ai4bharat,2,pytorch,0,3,1,4
MCML,MCML,2,pytorch,0,0,0,0
transforms-for-ndarray,,2,pytorch,0,0,0,0
monk-pytorch-cpu-test,,3,pytorch,0,0,0,0
monk-pytorch-cpu-test,,2,pytorch,0,0,0,0
deeplense-domain-adaptation,deeplense_domain_adaptation,3,pytorch,0,0,0,0
deeplense-domain-adaptation,deeplense_domain_adaptation,2,pytorch,0,0,0,0
torchdistlog,torchdistlog,2,pytorch,1,0,0,0
sigproSS,sigproSS,3,pytorch,0,0,3,3
speechaugs,speechaugs,3,pytorch,0,0,0,0
convolution-kernels,,2,pytorch,0,0,0,0
deepchain-apps,deepchain,3,pytorch,0,0,0,0
deepchain-apps,deepchain,2,pytorch,0,0,0,0
pysnakegym,pysnakegym,2,pytorch,0,0,0,0
squid-qml,squid,2,pytorch,0,0,119,119
squid-qml,squid,3,pytorch,0,0,119,119
PaPie,,2,pytorch,1,0,0,0
perturb-tools,perturb_tools,3,pytorch,0,0,0,0
perturb-tools,perturb_tools,2,pytorch,0,0,0,0
underthesea,underthesea,2,pytorch,2,228,372,519
punctuator-isl,punctuator-is,2,pytorch,0,0,0,0
libpycity945,libpy,2,pytorch,0,0,50,50
libpycity945,libpy,3,pytorch,0,0,50,50
torch-rc,torch_rc,2,pytorch,0,0,0,0
adapted-NERDA,,2,pytorch,0,0,0,0
cnvrg,cnvrg,2,pytorch,0,0,8,8
dfencoder,dfencoder,2,pytorch,0,0,2,2
pytorch-argus,argus,2,pytorch,0,15,46,54
fastformers,fastformers,2,pytorch,0,0,0,0
mmm-profiler,,2,pytorch,0,0,0,0
mmm-profiler,,3,pytorch,0,0,0,0
Z-profiler,,3,pytorch,0,0,0,0
Z-profiler,,2,pytorch,0,0,0,0
zillionare-em,,3,pytorch,0,0,0,0
asteroid-filterbanks,asteroid_filterbanks,2,pytorch,1,20,5,24
fastai-ml,fastai_ml,3,pytorch,0,0,0,0
aix360,aix360,3,pytorch,0,28,15,40
aix360,aix360,2,pytorch,0,28,15,40
decile-spear,,2,pytorch,0,0,0,0
pyluna-pathology,,3,pytorch,0,0,0,0
pyluna-pathology,,2,pytorch,0,0,0,0
Yolo-Distribution-Distillation-Demo,utilz,2,pytorch,0,0,83,83
Yolo-Distribution-Distillation-Demo,utilz,3,pytorch,0,0,83,83
punppci,punppci,2,pytorch,0,0,0,0
natml,natml,3,pytorch,0,0,0,0
natml,natml,2,pytorch,0,0,0,0
animated-memory,,2,pytorch,0,0,0,0
